mandala	sukta	verse	pada_letter	pratika	match_status	elizarenkova_ref	rvlinks_anchor	pratika_verified_in_elizarenkova
10	3	5	b	rocamānasya bṛhataḥ sudivaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.003.html#rv10.003.05	
10	3	5	c	jyeṣṭhebhir yas tejiṣṭhaiḥ krīḍumadbhiḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.003.html#rv10.003.05	
10	3	5	d	varṣiṣṭhebhir bhānubhir nakṣati dyām	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.003.html#rv10.003.05	
10	3	6	a	asya śuṣmāso dadṛśānapaveḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.003.html#rv10.003.06	
10	3	6	b	jehamānasya svanayan niyudbhiḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.003.html#rv10.003.06	
10	3	6	c	pratnebhir yo ruśadbhir devatamaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.003.html#rv10.003.06	
10	3	6	d	vi rebhadbhir aratir bhāti vibhvā	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.003.html#rv10.003.06	
10	3	7	a	sa ā vakṣi maha na ā ca satsi	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.003.html#rv10.003.07	
10	3	7	b	divaspṛthivyor aratir yuvatyoḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.003.html#rv10.003.07	
10	3	7	c	agniḥ sutukaḥ sutukebhir aśvaiḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.003.html#rv10.003.07	
10	3	7	d	rabhasvadbhī rabhasvāṃ eha gamyāḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.003.html#rv10.003.07	
10	3	8	b	garbho yo vaḥ sindhavo madhva utsaḥ	unjoined_no_surface			
10	4	1	a	pra te yakṣi pra ta iyarmi manma	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.004.html#rv10.004.01	
10	4	1	b	bhuvo yathā vandyo no haveṣu	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.004.html#rv10.004.01	
10	4	1	c	dhanvann iva prapā asi tvam agne	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.004.html#rv10.004.01	
10	4	1	d	iyakṣave pūrave pratna rājan	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.004.html#rv10.004.01	
10	4	2	a	yaṃ tvā janāso abhi saṃcaranti	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.004.html#rv10.004.02	
10	4	2	b	gāva uṣṇam iva vrajaṃ yaviṣṭha	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.004.html#rv10.004.02	
10	4	2	c	dūto devānām asi martyānām	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.004.html#rv10.004.02	
10	4	3	a	śiśuṃ na tvā jenyaṃ vardhayantī	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.004.html#rv10.004.03	
10	4	3	b	mātā bibharti sacanasyamānā	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.004.html#rv10.004.03	
10	4	3	c	dhanor adhi pravatā yāsi haryan	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.004.html#rv10.004.03	
10	4	3	d	jigīṣase paśur ivāvasṛṣṭaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.004.html#rv10.004.03	
10	4	4	a	mūrā amūra na vayaṃ cikitvaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.004.html#rv10.004.04	
10	4	4	b	śaye vavriś carati jihvayādan	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.004.html#rv10.004.04	
10	4	4	c	mahitvam agne tvam aṅga vitse	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.004.html#rv10.004.04	
10	4	4	d	rerihyate yuvatiṃ viśpatiḥ san	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.004.html#rv10.004.04	
10	4	5	a	kūcij jāyate sanayāsu navyaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.004.html#rv10.004.05	
10	4	5	b	vane tasthau palito dhūmaketuḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.004.html#rv10.004.05	
10	4	5	c	asnātāpo vṛṣabho na pra veti	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.004.html#rv10.004.05	
10	4	5	d	sacetaso yaṃ parṇayanta martāḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.004.html#rv10.004.05	
10	4	6	a	tanūtyajeva taskarā vanargū	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.004.html#rv10.004.06	
10	4	6	a	yukṣvā rathaṃ na śucayadbhir aṅgaiḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.004.html#rv10.004.06	
10	4	6	b	raśanābhir daśabhir abhy adhītām	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.004.html#rv10.004.06	
10	4	6	c	iyaṃ te agne navyasī manīṣā	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.004.html#rv10.004.06	
10	4	7	a	brahma ca te jātavedo namaś ca	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.004.html#rv10.004.07	
10	4	7	b	iyaṃ ca gīḥ sadam id vardhanī bhūt	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.004.html#rv10.004.07	
10	4	7	c	rakṣā ṇo agne tanayāni tokā	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.004.html#rv10.004.07	
10	4	7	d	rakṣota nas tanvo aprayuchan	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.004.html#rv10.004.07	
10	5	1	a	ekaḥ samudro dharuṇo rayīṇām	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.005.html#rv10.005.01	
10	5	1	b	asmad dhṛdo bhūrijanmā vi caṣṭe	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.005.html#rv10.005.01	
10	5	1	c	siṣakty ūdhar niṇyor upasthe	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.005.html#rv10.005.01	
10	5	1	d	utsasya madhye nihitaṃ padaṃ veḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.005.html#rv10.005.01	
10	5	2	a	samānaṃ nīḍaṃ vṛṣaṇo vasānāḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.005.html#rv10.005.02	
10	5	2	b	saṃ jagmire mahiṣā arvatībhiḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.005.html#rv10.005.02	
10	5	2	c	ṛtasya padaṃ kavayo ni pānti	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.005.html#rv10.005.02	
10	5	2	d	guhā nāmāni dadhire parāṇi	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.005.html#rv10.005.02	
10	5	3	a	ṛtāyinī māyinī saṃ dadhāte	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.005.html#rv10.005.03	
10	5	3	b	mitvā śiśuṃ jajñatur vardhayantī	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.005.html#rv10.005.03	
10	5	3	c	viśvasya nābhiṃ carato dhruvasya	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.005.html#rv10.005.03	
10	5	3	d	kaveś cit tantuṃ manasā viyantaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.005.html#rv10.005.03	
10	5	4	a	ṛtasya hi vartanayaḥ sujātam	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.005.html#rv10.005.04	
10	5	4	b	iṣo vājāya pradivaḥ sacante	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.005.html#rv10.005.04	
10	5	4	c	adhīvāsaṃ rodasī vāvasāne	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.005.html#rv10.005.04	
10	5	4	d	ghṛtair annair vāvṛdhāte madhūnām	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.005.html#rv10.005.04	
10	5	5	a	sapta svasṝr aruṣīr vāvaśānaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.005.html#rv10.005.05	
10	5	5	b	vidvān madhva uj jabhārā dṛśe kam	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.005.html#rv10.005.05	
10	5	5	c	antar yeme antarikṣe purājāḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.005.html#rv10.005.05	
10	5	5	d	ichan vavrim avidat pūṣaṇasya	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.005.html#rv10.005.05	
10	5	6	a	sapta maryādāḥ kavayas tatakṣuḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.005.html#rv10.005.06	
10	5	6	b	tāsām ekām id (AVŚ.AVP. tāsām id ekām) abhy aṃhuro gāt	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.005.html#rv10.005.06	
10	5	6	c	āyor ha skambha upamasya nīḍe	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.005.html#rv10.005.06	
10	5	6	d	pathāṃ visarge dharuṇeṣu tasthau	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.005.html#rv10.005.06	
10	5	7	a	asac ca sac ca parame vyoman	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.005.html#rv10.005.07	
10	5	7	b	dakṣasya janmann aditer upasthe	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.005.html#rv10.005.07	
10	5	7	c	agnir ha naḥ prathamajā ṛtasya	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.005.html#rv10.005.07	
10	5	7	d	pūrva āyuni vṛṣabhaś ca dhenuḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.005.html#rv10.005.07	
10	6	1	a	ayaṃ sa yasya śarmann avobhiḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.006.html#rv10.006.01	
10	6	1	b	agner edhate jaritābhiṣṭau	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.006.html#rv10.006.01	
10	6	1	c	jyeṣṭhebhir yo bhānubhir ṛṣūṇām (MS. ṛbhūṇām)	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.006.html#rv10.006.01	
10	6	1	d	paryeti parivīto vibhāvā	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.006.html#rv10.006.01	
10	6	2	a	yo bhānubhir vibhāvā vibhāti	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.006.html#rv10.006.02	
10	6	2	b	agnir devebhir ṛtāvājasraḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.006.html#rv10.006.02	
10	6	2	c	ā yo vivāya sakhyā sakhibhyaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.006.html#rv10.006.02	
10	6	2	d	aparihvṛto atyo na saptiḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.006.html#rv10.006.02	
10	6	3	a	īśe yo viśvasya devavīteḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.006.html#rv10.006.03	
10	6	3	b	īśe viśvāyur uṣaso vyuṣṭau	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.006.html#rv10.006.03	
10	6	3	c	ā yasmin manā havīṃṣy agnau	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.006.html#rv10.006.03	
10	6	3	d	ariṣṭaratha skabhnāti śūṣaiḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.006.html#rv10.006.03	
10	6	4	a	śūṣebhir vṛdho juṣāṇo arkaiḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.006.html#rv10.006.04	
10	6	4	b	devāṃ achā raghupatvā jigāti	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.006.html#rv10.006.04	
10	6	4	c	mandro hotā sa juhvā yajiṣṭhaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.006.html#rv10.006.04	
10	6	4	d	saṃmiślo agnir ā jigharti devān	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.006.html#rv10.006.04	
10	6	5	a	tam usrām indraṃ na rejamānam	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.006.html#rv10.006.05	
10	6	5	b	agniṃ gīrbhir namobhir ā kṛṇudhvam	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.006.html#rv10.006.05	
10	6	5	c	ā yaṃ viprāso matibhir gṛṇanti	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.006.html#rv10.006.05	
10	6	5	d	jātavedasaṃ juhvaṃ sahānām	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.006.html#rv10.006.05	
10	6	6	a	saṃ yasmin viśvā vasūni jagmuḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.006.html#rv10.006.06	
10	6	6	b	vāje nāśvāḥ saptīvanta evaiḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.006.html#rv10.006.06	
10	6	6	c	asme ūtīr indravātatamāḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.006.html#rv10.006.06	
10	6	6	d	arvācīnā agna ā kṛṇuṣva	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.006.html#rv10.006.06	
10	6	7	a	adhā hy agne mahnā niṣadyā	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.006.html#rv10.006.07	
10	6	7	c	taṃ te devāso anu ketam āyan	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.006.html#rv10.006.07	
10	6	7	d	adhāvardhanta prathamāsa ūmāḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.006.html#rv10.006.07	
10	7	1	a	svasti no divo agne pṛthivyāḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.007.html#rv10.007.01	
10	7	1	b	viśvāyur dhehi yajathāya deva	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.007.html#rv10.007.01	
10	7	1	c	sacemahi tava dasma praketaiḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.007.html#rv10.007.01	
10	7	1	d	uruṣyā ṇa urubhir deva śaṃsaiḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.007.html#rv10.007.01	
10	7	2	a	imā agne matayas tubhyaṃ jātāḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.007.html#rv10.007.02	
10	7	2	b	gobhir aśvair abhi gṛṇanti rādhaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.007.html#rv10.007.02	
10	7	2	d	vaso dadhāno matibhiḥ sujāta	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.007.html#rv10.007.02	
10	7	3	a	agniṃ manye pitaram agnim āpim	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.007.html#rv10.007.03	
10	7	3	b	agniṃ bhrātaraṃ sadam it sakhāyam	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.007.html#rv10.007.03	
10	7	3	c	agner anīkaṃ bṛhataḥ saparyam	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.007.html#rv10.007.03	
10	7	3	d	divi śukraṃ yajataṃ sūryasya	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.007.html#rv10.007.03	
10	7	4	a	sidhrā agne dhiyo asme sanutrīḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.007.html#rv10.007.04	
10	7	4	b	yaṃ trāyase dama ā nityahotā	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.007.html#rv10.007.04	
10	7	4	c	ṛtāvā sa rohidaśvaḥ purukṣuḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.007.html#rv10.007.04	
10	7	4	d	dyubhir asmā ahobhir vāmam astu	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.007.html#rv10.007.04	
10	7	5	a	dyubhir hitaṃ mitram iva prayogam	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.007.html#rv10.007.05	
10	7	5	b	pratnam ṛtvijam adhvarasya jāram	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.007.html#rv10.007.05	
10	7	5	c	bāhubhyām agnim āyavo’jananta	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.007.html#rv10.007.05	
10	7	5	d	vikṣu hotāraṃ ny asādayanta	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.007.html#rv10.007.05	
10	7	6	a	svayaṃ yajasva divi deva devān	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.007.html#rv10.007.06	
10	7	6	b	kiṃ te pākaḥ kṛṇavad apracetāḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.007.html#rv10.007.06	
10	7	6	c	yathāyaja ṛtubhir deva devān	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.007.html#rv10.007.06	
10	7	6	d	evā yajasva tanvaṃ sujāta	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.007.html#rv10.007.06	
10	7	7	a	bhavā no agne’vitota gopāḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.007.html#rv10.007.07	
10	7	7	b	bhavā vayaskṛd uta no vayodhāḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.007.html#rv10.007.07	
10	7	7	c	rāsvā ca naḥ sumaho havyadātim	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.007.html#rv10.007.07	
10	7	7	d	trāsvota nas tanvo aprayuchan	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.007.html#rv10.007.07	
10	8	1	a	pra ketunā bṛhatā yāty (AVŚ.TA. bhāty) agniḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.008.html#rv10.008.01	
10	8	1	c	divaś cid antād upamām (TA. upa mām; RV. antāṃ upamāṃ) ud ānaṭ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.008.html#rv10.008.01	
10	8	1	d	apām upasthe mahiṣo vavardha	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.008.html#rv10.008.01	
10	8	2	a	mumoda garbho vṛṣabhaḥ kakudmān	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.008.html#rv10.008.02	
10	8	2	b	asremā vatsaḥ śimīvāṃ arāvīt	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.008.html#rv10.008.02	
10	8	2	c	sa devatāty udyatāni kṛṇvan	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.008.html#rv10.008.02	
10	8	2	d	sveṣu kṣayeṣu prathamo jigāti	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.008.html#rv10.008.02	
10	8	3	a	ā yo mūrdhānaṃ pitror arabdha	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.008.html#rv10.008.03	
10	8	3	b	ny adhvare dadhire sūro arṇaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.008.html#rv10.008.03	
10	8	3	c	asya patmann aruṣīr aśvabudhnāḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.008.html#rv10.008.03	
10	8	3	d	ṛtasya yonau tanvo juṣanta	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.008.html#rv10.008.03	
10	8	4	a	uṣa-uṣo hi vaso agram eṣi	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.008.html#rv10.008.04	
10	8	4	b	tvaṃ yamayor abhavo vibhāvā	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.008.html#rv10.008.04	
10	8	4	c	ṛtāya sapta dadhiṣe padāni	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.008.html#rv10.008.04	
10	8	4	d	janayan mitraṃ tanve svāyai	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.008.html#rv10.008.04	
10	8	5	a	bhuvaś cakṣur maha ṛtasya gopāḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.008.html#rv10.008.05	
10	8	5	b	bhuvo varuṇo yad ṛtāya veṣi	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.008.html#rv10.008.05	
10	8	5	c	bhuvo apāṃ napāj jātavedaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.008.html#rv10.008.05	
10	8	5	d	bhuvo dūto yasya havyaṃ jujoṣaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.008.html#rv10.008.05	
10	8	6	a	bhuvo yajñasya rajasaś ca netā	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.008.html#rv10.008.06	
10	8	6	b	yatrā niyudbhiḥ sacase śivābhiḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.008.html#rv10.008.06	
10	8	6	c	divi mūrdhānaṃ dadhiṣe svarṣām (TS.TB. suvarṣām)	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.008.html#rv10.008.06	
10	8	6	d	jihvām agne cakṛṣe havyavāham	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.008.html#rv10.008.06	
10	8	7	a	asya tritaḥ kratunā vavre antaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.008.html#rv10.008.07	
10	8	7	b	ichan dhītiṃ pitur evaiḥ parasya	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.008.html#rv10.008.07	
10	8	7	c	sacasyamānaḥ pitror upasthe	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv10.008.html#rv10.008.07	
