dcs_id	dcs_lemma_iast	slp1	normkey	in_cdsl	token_count	grammar
175172	candravallabhā	candravallaBA	candravallaBA	0	1	f
175173	chardinī	CardinI	CardinI	0	1	f
175174	kaṭuhuñcī	kawuhuYcI	kawuhuYcI	0	1	f
175176	sthalapadmaka	sTalapadmaka	sTalapadmaka	0	1	n
175179	avadhātṛ	avaDAtf	avaDAtf	0	1	adj
175182	nakhacchedyā	naKacCedyA	naKacCedyA	0	1	f
175184	pītābha	pItABa	pItABa	0	1	n
175186	dārubhadra	dAruBadra	dAruBadra	0	1	n
175187	piṇḍatagara	piRqatagara	piRqatagara	0	1	n
175194	kariṣāgni	karizAgni	karizAgni	0	1	m
175198	kāñjikānna	kAYjikAnna	kAYjikAnna	0	1	n
175203	durgandhaka	durganDaka	durganDaka	0	1	adj
175204	saralasrāva	saralasrAva	saralasrAva	0	1	m
175226	upāna	upAna	upAna	1	1	n
175235	dharātala	DarAtala	DarAtala	0	1	m
175239	pratistambha	pratistamBa	pratistamBa	0	1	m
175258	parāśaṅkā	parASaNkA	parASaNkA	0	1	f
175259	śrīprasūnaka	SrIprasUnaka	SrIprasUnaka	0	1	n
175261	nāgakiñjalka	nAgakiYjalka	nAgakiYjalka	1	1	m
175292	hanuhaṭṭavilāsinī	hanuhawwavilAsinI	hanuhawwavilAsinI	0	1	f
175293	oṣṭhopamaphalā	ozWopamaPalA	ozWopamaPalA	1	1	f
175302	mukhamaṇḍapa	muKamaRqapa	muKamaRqapa	1	1	m
175307	prativaktra	prativaktra	prativaktra	0	1	n
175309	nākāra	nAkAra	nAkAra	0	1	m
175310	cañcalāpāṅga	caYcalApANga	caYcalApANga	0	1	adj
175315	gandhapriyaṅgukā	ganDapriyaNgukA	ganDapriyaNgukA	0	1	f
175317	kākapuccha	kAkapucCa	kAkapucCa	0	1	n
175318	śīrṇaromaśuka	SIrRaromaSuka	SIrRaromaSuka	0	1	n
175323	aparaka	aparaka	aparaka	0	1	adj
175324	ṭhadvaya	Wadvaya	Wadvaya	0	1	n
175325	siddhikālikā	sidDikAlikA	sidDikAlikA	0	1	f
175326	ahaṃmantra	ahaMmantra	ahammantra	0	1	n
175329	ailavāluka	ElavAluka	ElavAluka	1	1	n
175330	agnisaṃsparśā	agnisaMsparSA	agnisaMsparSA	1	1	f
175332	vidātaka	vidAtaka	vidAtaka	0	1	n
175335	khaḍḍā	KaqqA	KaqqA	0	1	f
175336	sukhalva	suKalva	suKalva	0	1	m
175339	vahnikāntā	vahnikAntA	vahnikAntA	0	1	f
175340	caturdaśākṣara	caturdaSAkzara	caturdaSAkzara	1	1	adj
175341	dakṣiṇākālikā	dakziRAkAlikA	dakziRAkAlikA	0	1	f
175342	siddhakālikā	sidDakAlikA	sidDakAlikA	0	1	f
175343	guhyakālikā	guhyakAlikA	guhyakAlikA	0	1	f
175345	cāmuṇḍākālikā	cAmuRqAkAlikA	cAmuRqAkAlikA	0	1	f
175347	pauṇḍarīyaka	pORqarIyaka	pORqarIyaka	1	1	n
175348	nirmedhyā	nirmeDyA	nirmeDyA	0	1	f
175351	bhūmibījaka	BUmibIjaka	BUmibIjaka	0	1	n
175354	darbhā	darBA	darBA	0	1	f
175355	kālasthālī	kAlasTAlI	kAlasTAlI	0	1	f
175356	ahiparṇī	ahiparRI	ahiparRI	0	1	f
175357	dhāvanirguhā	DAvanirguhA	DAvanirguhA	0	1	f
175358	mahoṣṭrī	mahozwrI	mahozwrI	0	1	f
175362	pratānavant	pratAnavant	pratAnavat	1	1	m
175364	sanetraka	sanetraka	sanetraka	0	1	adj
175369	nikaṭatara	nikawatara	nikawatara	0	1	adj
175370	akvathita	akvaTita	akvaTita	1	1	adj
175373	niṣkulīkṛ	nizkulIkf	nizkulIkf	1	1	8.P.,8.Ā.
175374	cittāy	cittAy	cittAy	0	1	Denom. Ā.
175375	alpikā	alpikA	alpikA	1	1	f
175380	sthiravayas	sTiravayas	sTiravayas	0	1	adj
175381	vikvāthay	vikvATay	vikvATay	0	1	10.P.
175382	medhāyuṣkāmīya	meDAyuzkAmIya	meDAyuzkAmIya	0	1	n
175385	plavaṃga	plavaMga	plavaNga	1	1	n
175386	śukraśāpa	SukraSApa	SukraSApa	0	1	m
175387	kṛṣṇaśāpa	kfzRaSApa	kfzRaSApa	0	1	m
175389	prītisaṃrakṣaṇī	prItisaMrakzaRI	prItisaMrakzaRI	0	1	f
175390	śūkaratā	SUkaratA	SUkaratA	0	1	f
175391	susaṃpratiṣṭhita	susaMpratizWita	susampratizWita	0	1	adj
175394	ṣaḍaṅgaka	zaqaNgaka	zaqaNgaka	1	1	adj
175398	adhyayanasaṃpradānīya	aDyayanasaMpradAnIya	aDyayanasampradAnIya	1	1	m
175400	āmapakvaiṣa	AmapakvEza	AmapakvEza	0	1	m
175401	pranaṣṭajñānika	pranazwajYAnika	pranazwajYAnika	1	1	m
175403	ṣaṭsaṣṭi	zawsazwi	zawsazwi	0	1	f
175405	nivṛttasaṃtāpīya	nivfttasaMtApIya	nivfttasantApIya	0	1	m
175406	mahāvegavatī	mahAvegavatI	mahAvegavatI	1	1	f
175412	vanakārpāsī	vanakArpAsI	vanakArpAsI	1	1	f
175415	saptodarcis	saptodarcis	saptodarcis	0	1	m
175417	jhalakkā	JalakkA	JalakkA	1	1	f
175418	kampāka	kampAka	kampAka	1	1	m
175419	samira	samira	samira	1	1	m
175420	nabhaḥśvāsa	naBaHSvAsa	naBaHSvAsa	1	1	m
175421	vṛṣṭiyuj	vfzwiyuj	vfzwiyuj	0	1	m
175423	śiṣyopanayanīya	SizyopanayanIya	SizyopanayanIya	0	1	m
175424	haumika	hOmika	hOmika	0	1	adj
175425	prabhāṣaṇīya	praBAzaRIya	praBAzaRIya	1	1	m
175426	aprabhāṣita	apraBAzita	apraBAzita	0	1	adj
175427	pratyākhyeyatā	pratyAKyeyatA	pratyAKyeyatA	0	1	f
175432	sāntardoṣa	sAntardoza	sAntardoza	0	1	adj
175433	upasambhava	upasamBava	upasamBava	0	1	m
175436	agatvara	agatvara	agatvara	1	1	adj
175441	abhinandatā	aBinandatA	aBinandatA	0	1	f
175442	ṛtucarya	ftucarya	ftucarya	0	1	m
175444	viparṇa	viparRa	viparRa	1	1	adj
175445	vyakṣara	vyakzara	vyakzara	0	1	adj
175448	sākinī	sAkinI	sAkinI	0	1	f
175449	hākinī	hAkinI	hAkinI	1	1	f
175452	indurājī	indurAjI	indurAjI	1	1	f
175454	aṣṭapurī	azwapurI	azwapurI	0	1	f
175455	śrīhṛṭṭa	SrIhfwwa	SrIhfwwa	0	1	n
175457	hastijihvikā	hastijihvikA	hastijihvikA	0	1	f
175458	nardinī	nardinI	nardinI	0	1	f
175460	dauhṛdinī	dOhfdinI	dOhfdinI	1	1	f
175462	sakthisadana	sakTisadana	sakTisadana	0	1	n
175465	nirojastva	nirojastva	nirojastva	0	1	n
175466	pravyaktatā	pravyaktatA	pravyaktatA	0	1	f
175467	jñāpayitṛ	jYApayitf	jYApayitf	0	1	adj
175471	garbhaśiras	garBaSiras	garBaSiras	0	1	m
175472	śaṅkuśirodhara	SaNkuSiroDara	SaNkuSiroDara	1	1	m
175474	vikāśana	vikASana	vikASana	1	1	n
175477	amocaka	amocaka	amocaka	0	1	adj
175479	maryādīkṛ	maryAdIkf	maryAdIkf	1	1	8.P.,8.Ā.
175483	saṃvyāp	saMvyAp	saMvyAp	0	1	5.Ā.,5.P.
175484	śoṇitavarṇanīya	SoRitavarRanIya	SoRitavarRanIya	1	1	m
175485	lohitīkṛ	lohitIkf	lohitIkf	0	1	8.P.,8.Ā.
175488	yogāy	yogAy	yogAy	1	1	Denom. Ā.
175491	tantrāntarīya	tantrAntarIya	tantrAntarIya	1	1	adj
175492	upamala	upamala	upamala	0	1	m
175493	dharmavattā	DarmavattA	DarmavattA	0	1	f
175496	svalpayoni	svalpayoni	svalpayoni	0	1	m
175497	caitanyatantra	cEtanyatantra	cEtanyatantra	0	1	n
175498	nṛsiṃhikā	nfsiMhikA	nfsiMhikA	0	1	f
175500	samāpīḍay	samApIqay	samApIqay	0	1	10.P.
175505	atikrāntābhāvanīya	atikrAntABAvanIya	atikrAntABAvanIya	0	1	m
175506	pravṛttamātrajyotis	pravfttamAtrajyotis	pravfttamAtrajyotis	0	1	m
175507	ṛtaṃbharaprajña	ftaMBaraprajYa	ftamBaraprajYa	1	1	m
175508	upanimantrayitṛ	upanimantrayitf	upanimantrayitf	0	1	adj
175511	auttami	Ottami	Ottami	1	1	m
175513	dṛṣṭāntatā	dfzwAntatA	dfzwAntatA	0	1	f
175516	śarīraka	SarIraka	SarIraka	1	1	adj
175518	ananusaraṇa	ananusaraRa	ananusaraRa	1	1	n
175519	indravadhū	indravaDU	indravaDU	1	1	f
175523	apasyati	apasyati	apasyati	1	1	m
175524	apasyanta	apasyanta	apasyanta	1	1	m
175525	sarvabhūtacintāśārīra	sarvaBUtacintASArIra	sarvaBUtacintASArIra	0	1	m
175526	ānṛtikatva	Anftikatva	Anftikatva	0	1	n
175532	sāṅga	sANga	sANga	1	1	m
175533	mārīṣā	mArIzA	mArIzA	1	1	f
175535	maṇivaktra	maRivaktra	maRivaktra	1	1	m
175539	śatagāmin	SatagAmin	SatagAmin	0	1	m
175540	saptajit	saptajit	saptajit	1	1	m
175542	vajrākṣa	vajrAkza	vajrAkza	1	1	m
175544	mayasyā	mayasyA	mayasyA	0	1	f
175545	puṃliṅgatā	puMliNgatA	puMliNgatA	1	1	f
175548	śaṅkuroman	SaNkuroman	SaNkuroman	1	1	m
175551	ācchanday	AcCanday	AcCanday	0	1	10.P.,10.Ā.
175553	subhūṣa	suBUza	suBUza	1	1	adj
175555	sasarit	sasarit	sasarit	0	1	adj
175558	auttamīya	OttamIya	OttamIya	0	1	adj
175560	pravahaṇa	pravahaRa	pravahaRa	1	1	m
175561	sasmita	sasmita	sasmita	1	1	m
175563	jyotiraya	jyotiraya	jyotiraya	0	1	m
175564	tarja	tarja	tarja	1	1	m
175565	akapi	akapi	akapi	1	1	m
175567	vittavant	vittavant	vittavat	1	1	m
175571	anupaghātin	anupaGAtin	anupaGAtin	1	1	adj
175573	anirhriyamāṇa	anirhriyamARa	anirhriyamARa	1	1	adj
175574	atisvinna	atisvinna	atisvinna	1	1	adj
175579	īḍya	Iqya	Iqya	1	1	m
175583	avardhaka	avarDaka	avarDaka	0	1	adj
175587	śoṇitatā	SoRitatA	SoRitatA	0	1	f
175592	kāritama	kAritama	kAritama	0	1	adj
175593	kṣiprakāritara	kziprakAritara	kziprakAritara	0	1	adj
175595	anatisthūla	anatisTUla	anatisTUla	1	1	adj
175598	anuvākyāvat	anuvAkyAvat	anuvAkyAvat	1	1	adj
175606	anucchrāya	anucCrAya	anucCrAya	0	1	m
175608	avamoṭana	avamowana	avamowana	1	1	n
175609	atyutsarga	atyutsarga	atyutsarga	0	1	m
175610	vidhiśoṇitika	viDiSoRitika	viDiSoRitika	0	1	m
175612	trimarmīya	trimarmIya	trimarmIya	0	1	m
175616	aṣṭauninditika	azwOninditika	azwOninditika	0	1	m
175617	jalāpūra	jalApUra	jalApUra	0	1	m
175620	amalīkṛ	amalIkf	amalIkf	1	1	8.P.,8.Ā.
175621	roṣavat	rozavat	rozavat	0	1	adj
175622	avijñātatā	avijYAtatA	avijYAtatA	0	1	f
175626	samudbhavā	samudBavA	samudBavA	0	1	f
175630	akṛtāśva	akftASva	akftASva	1	1	m
175633	apraviśat	apraviSat	apraviSat	0	1	adj
175635	śvetakarman	Svetakarman	Svetakarman	0	1	n
175642	vimilā	vimilA	vimilA	0	1	f
175647	makarandaka	makarandaka	makarandaka	1	1	n
175649	kuśodakā	kuSodakA	kuSodakA	1	1	f
175651	ārundhitta	ArunDitta	ArunDitta	0	1	adj
175653	vyavacchedin	vyavacCedin	vyavacCedin	0	1	adj
175655	niḥśeṣatā	niHSezatA	niHSezatA	1	1	f
175657	vyajeyatā	vyajeyatA	vyajeyatA	0	1	f
175658	somapatha	somapaTa	somapaTa	1	1	m
175659	kṣetrajāva	kzetrajAva	kzetrajAva	0	1	m
175660	sumūrtimat	sumUrtimat	sumUrtimat	0	1	adj
175661	ajākarṇa	ajAkarRa	ajAkarRa	1	1	m
175663	madhudhātuka	maDuDAtuka	maDuDAtuka	0	1	n
175667	gobhadda	goBadda	goBadda	0	1	m
175668	kṣitikiṭṭa	kzitikiwwa	kzitikiwwa	0	1	m
175669	darbhavat	darBavat	darBavat	0	1	adj
175670	anvāhāryaka	anvAhAryaka	anvAhAryaka	1	1	n
175672	nirudvāsay	nirudvAsay	nirudvAsay	0	1	10.P.
175674	atiguhyaka	atiguhyaka	atiguhyaka	1	1	adj
175676	sarauhiṇa	sarOhiRa	sarOhiRa	0	1	adj
175679	gopālakī	gopAlakI	gopAlakI	0	1	f
175682	paridhāmay	pariDAmay	pariDAmay	0	1	10.P.
175684	paricchinnā	paricCinnA	paricCinnA	0	1	f
175694	paribāla	paribAla	paribAla	0	1	adj
175696	niviḍita	niviqita	niviqita	1	1	adj
175697	dhūpanāyantra	DUpanAyantra	DUpanAyantra	0	1	n
175698	sunetraka	sunetraka	sunetraka	0	1	m
175699	sulakṣya	sulakzya	sulakzya	0	1	adj
175700	atijaghana	atijaGana	atijaGana	1	1	adj
175704	vidyācaṇḍa	vidyAcaRqa	vidyAcaRqa	1	1	m
175705	tapotsuka	tapotsuka	tapotsuka	1	1	m
175708	kṛṣṇābhraka	kfzRABraka	kfzRABraka	1	1	n
175710	dvaṃdvatā	dvaMdvatA	dvandvatA	1	1	f
175716	vaṃśodbheda	vaMSodBeda	vaMSodBeda	1	1	n
175718	mūlatāpī	mUlatApI	mUlatApI	1	1	f
175720	mahārudra	mahArudra	mahArudra	1	1	n
175722	viśvapada	viSvapada	viSvapada	0	1	n
175723	aṅgāravāhikā	aNgAravAhikA	aNgAravAhikA	1	1	f
175724	koraṇḍaka	koraRqaka	koraRqaka	1	1	m
175726	meghakara	meGakara	meGakara	0	1	n
175727	sāmalanātha	sAmalanATa	sAmalanATa	1	1	m
175728	cakravāka	cakravAka	cakravAka	1	1	n
175729	carmakoṭa	carmakowa	carmakowa	0	1	n
175730	janmeśvara	janmeSvara	janmeSvara	0	1	n
175731	kuḍmalā	kuqmalA	kuqmalA	1	1	f
175732	matsyanadī	matsyanadI	matsyanadI	1	1	f
175737	autkārṣya	OtkArzya	OtkArzya	0	1	n
175739	bhadratīrtha	BadratIrTa	BadratIrTa	0	1	n
175740	kṛpucandra	kfpucandra	kfpucandra	0	1	n
175741	priyamelaka	priyamelaka	priyamelaka	0	1	n
175742	pārvatikā	pArvatikA	pArvatikA	1	1	f
175743	rāghaveśvara	rAGaveSvara	rAGaveSvara	1	1	n
175744	indraphenā	indraPenA	indraPenA	0	1	f
175746	alambhuṣa	alamBuza	alamBuza	0	1	n
175747	āmardaka	Amardaka	Amardaka	1	1	n
175748	malaṃdarā	malaMdarA	malandarA	1	1	f
175749	saṃmṛ	saMmf	sammf	0	1	1.P.
175753	vaidarbhā	vEdarBA	vEdarBA	1	1	f
175754	vairā	vErA	vErA	1	1	f
175756	kubjābhra	kubjABra	kubjABra	0	1	n
175761	hayatīrtha	hayatIrTa	hayatIrTa	0	1	n
175762	ghaṇṭeśvara	GaRweSvara	GaRweSvara	1	1	n
175764	dharaṇītīrtha	DaraRItIrTa	DaraRItIrTa	0	1	n
175765	vasuprada	vasuprada	vasuprada	1	1	n
175766	gaṇatīrtha	gaRatIrTa	gaRatIrTa	0	1	n
175768	śāradātīrtha	SAradAtIrTa	SAradAtIrTa	0	1	n
175769	bhadrakāleśvara	BadrakAleSvara	BadrakAleSvara	0	1	n
175772	ekacittībhū	ekacittIBU	ekacittIBU	1	1	1.P.,1.Ā.
175774	atisaṃnidhāna	atisaMniDAna	atisanniDAna	1	1	n
175776	kardamāla	kardamAla	kardamAla	1	1	n
175777	diṇḍipuṇyakara	diRqipuRyakara	diRqipuRyakara	0	1	n
175782	maitrya	mEtrya	mEtrya	1	1	n
175787	vasubhaṇṭā	vasuBaRwA	vasuBaRwA	0	1	f
175788	saṃlāpay	saMlApay	saMlApay	0	1	10.P.
175789	stabdhīkṛ	stabDIkf	stabDIkf	1	1	8.P.,8.Ā.
175790	kṛṣṇāy	kfzRAy	kfzRAy	1	1	Denom. P.
175794	niḥsatyatā	niHsatyatA	niHsatyatA	1	1	f
175795	tyāgitā	tyAgitA	tyAgitA	1	1	f
175798	gāṅgerī	gANgerI	gANgerI	1	1	f
175802	ānupūrvaśaḥ	AnupUrvaSaH	AnupUrvaSa	0	1	ind
175807	hilamucā	hilamucA	hilamucA	0	1	f
175812	sudurga	sudurga	sudurga	0	1	n
175813	gaṇeśaka	gaReSaka	gaReSaka	0	1	m
175826	duḥkhīy	duHKIy	duHKIy	1	1	Denom. P.
175827	karpūrapaṭaka	karpUrapawaka	karpUrapawaka	0	1	m
175829	aśvāyu	aSvAyu	aSvAyu	1	1	m
175830	dhanāyu	DanAyu	DanAyu	1	1	m
175832	śucividya	Sucividya	Sucividya	0	1	m
175837	pāci	pAci	pAci	1	1	m
175838	meghajāti	meGajAti	meGajAti	1	1	m
175840	mātrita	mAtrita	mAtrita	0	1	adj
175841	brahmaniryāsa	brahmaniryAsa	brahmaniryAsa	0	1	m
175845	laghukandarasa	laGukandarasa	laGukandarasa	0	1	m
175848	viparītatā	viparItatA	viparItatA	1	1	f
175850	asevaka	asevaka	asevaka	1	1	adj
175851	sapriya	sapriya	sapriya	0	1	adj
175852	anupakurvāṇa	anupakurvARa	anupakurvARa	1	1	adj
175856	dhvajīkṛ	DvajIkf	DvajIkf	1	1	8.P.,8.Ā.
175857	niṣkampana	nizkampana	nizkampana	0	1	adj
175861	sahin	sahin	sahin	0	1	adj
175862	drutabandha	drutabanDa	drutabanDa	0	1	m
175865	dvyārdraka	dvyArdraka	dvyArdraka	0	1	n
175874	turasiṃhanī	turasiMhanI	turasiMhanI	0	1	f
175876	baddhay	badDay	badDay	0	1	10. P.
175877	svarṇapattra	svarRapattra	svarRapatra	0	1	n
175879	caṭulaparṇī	cawulaparRI	cawulaparRI	0	1	f
175886	suprasūta	suprasUta	suprasUta	0	1	adj
175888	anativistīrṇa	anativistIrRa	anativistIrRa	1	1	adj
175889	susaṃdhi	susaMDi	susanDi	1	1	adj
175890	sadalaṃkṛti	sadalaMkfti	sadalaNkfti	1	1	adj
175891	āviṣkriyā	AvizkriyA	AvizkriyA	0	1	f
175898	sadukūla	sadukUla	sadukUla	0	1	adj
175900	sanūpura	sanUpura	sanUpura	1	1	adj
175901	abhyupaśam	aByupaSam	aByupaSam	0	1	4.P.,4.Ā.
175905	vipāṇḍura	vipARqura	vipARqura	1	1	adj
175908	sabhṛṅga	saBfNga	saBfNga	0	1	adj
175909	sasīdhu	sasIDu	sasIDu	0	1	adj
175910	vye	vye	vye	1	1	2.P.,2.Ā.
175912	samupajanay	samupajanay	samupajanay	0	1	10.P.,10.Ā.
175923	sasārasa	sasArasa	sasArasa	0	1	adj
175925	vipāṇḍutā	vipARqutA	vipARqutA	1	1	f
175927	abhilekha	aBileKa	aBileKa	0	1	m
175929	suśobha	suSoBa	suSoBa	0	1	adj
175931	sunirdaya	sunirdaya	sunirdaya	0	1	adj
175935	plotaka	plotaka	plotaka	0	1	n
175942	bhāskarābhraka	BAskarABraka	BAskarABraka	0	1	n
175943	vistaratā	vistaratA	vistaratA	1	1	f
175944	kapardita	kapardita	kapardita	0	1	adj
175946	ajārayat	ajArayat	ajArayat	1	1	adj
175949	uparinidhā	upariniDA	upariniDA	0	1	3.Ā.,1.P.,3.P.
175952	vajrāgra	vajrAgra	vajrAgra	0	1	n
175956	kiṃsakhan	kiMsaKan	kiMsaKan	0	1	m
175957	kiṃprabhu	kiMpraBu	kimpraBu	1	1	m
175958	nigūḍhabuddhi	nigUQabudDi	nigUQabudDi	0	1	adj
175959	adṛśyatā	adfSyatA	adfSyatA	1	1	f
175969	sagrāsa	sagrAsa	sagrAsa	0	1	adj
175988	bṛhatītraya	bfhatItraya	bfhatItraya	0	1	n
175994	pātālakoṣṭhī	pAtAlakozWI	pAtAlakozWI	0	1	f
176001	rītikṛt	rItikft	rItikft	0	1	m
176002	khaṇḍībhū	KaRqIBU	KaRqIBU	0	1	1.P.,1.Ā.
176004	sujaduka	sujaduka	sujaduka	0	1	n
176006	kadalīnagara	kadalInagara	kadalInagara	0	1	n
176008	caṇḍayonīśvara	caRqayonISvara	caRqayonISvara	0	1	m
176014	nīrandhray	nIranDray	nIranDray	0	1	Denom. P.
176022	kacūla	kacUla	kacUla	0	1	m
176025	veṣāparīyaka	vezAparIyaka	vezAparIyaka	0	1	n
176026	kaccolaka	kaccolaka	kaccolaka	1	1	m
176027	tumbanalī	tumbanalI	tumbanalI	0	1	f
176028	āmbalī	AmbalI	AmbalI	0	1	f
176029	yantranalī	yantranalI	yantranalI	0	1	f
176035	mātāpura	mAtApura	mAtApura	0	1	n
176037	kampeśvara	kampeSvara	kampeSvara	0	1	m
176039	ahimara	ahimara	ahimara	0	1	m
176043	lohavedha	lohaveDa	lohaveDa	0	1	m
176053	ḍhaṅkaṇīya	QaNkaRIya	QaNkaRIya	0	1	n
176056	pratarṣay	pratarzay	pratarzay	0	1	10.P.
176060	palālaka	palAlaka	palAlaka	0	1	n
176062	bhasmākhya	BasmAKya	BasmAKya	1	1	m
176065	ūrdhvabhasma	UrDvaBasma	UrDvaBasma	0	1	n
176073	kṣīrakṣetra	kzIrakzetra	kzIrakzetra	0	1	n
176074	durjadeśa	durjadeSa	durjadeSa	0	1	m
176075	kiṣkindhyā	kizkinDyA	kizkinDyA	1	1	f
176080	sabhāra	saBAra	saBAra	1	1	adj
176085	tilamākṣīka	tilamAkzIka	tilamAkzIka	0	1	n
176086	tilamākṣika	tilamAkzika	tilamAkzika	0	1	n
176091	avasevin	avasevin	avasevin	0	1	adj
176099	vaḍhavāikā	vaQavAikA	vaQavAikA	0	1	f
176102	nirjval	nirjval	nirjval	0	1	1.P.,1.Ā.
176104	anumātṛ	anumAtf	anumAtf	1	1	adj
176118	barburī	barburI	barburI	0	1	f
176119	niraṅkaṇā	niraNkaRA	niraNkaRA	0	1	f
176121	nicchāday	nicCAday	nicCAday	0	1	10.P.
176122	kurkuṭaka	kurkuwaka	kurkuwaka	0	1	n
176133	pathīkṛ	paTIkf	paTIkf	0	1	8.P.,8.Ā.
176134	bhūmiphoḍī	BUmiPoqI	BUmiPoqI	0	1	f
176137	līlaka	lIlaka	lIlaka	0	1	n
176138	thauhara	TOhara	TOhara	0	1	n
176139	chaṇṭay	CaRway	CaRway	0	1	Denom. P.
176140	jāmbula	jAmbula	jAmbula	0	1	m
176142	dudarśa	dudarSa	dudarSa	0	1	adj
176149	muruṇḍī	muruRqI	muruRqI	0	1	f
176151	tiryagyantra	tiryagyantra	tiryagyantra	0	1	n
176155	puṣpālī	puzpAlI	puzpAlI	0	1	f
176161	kaṭutumbika	kawutumbika	kawutumbika	0	1	n
176164	koravallī	koravallI	koravallI	0	1	f
176165	dhātubheda	DAtuBeda	DAtuBeda	0	1	m
176172	kroṣṭujihvā	krozwujihvA	krozwujihvA	0	1	f
176178	dhūmāvaloka	DUmAvaloka	DUmAvaloka	0	1	m
176180	vanopalaka	vanopalaka	vanopalaka	0	1	n
176183	dhūmāvalokana	DUmAvalokana	DUmAvalokana	0	1	n
176184	śakrodaya	Sakrodaya	Sakrodaya	0	1	m
176185	kuṇḍavarāṭaka	kuRqavarAwaka	kuRqavarAwaka	0	1	n
176213	rasakāmadhenu	rasakAmaDenu	rasakAmaDenu	0	1	f
176216	chedanī	CedanI	CedanI	0	1	f
176217	vaṃśanālī	vaMSanAlI	vaMSanAlI	0	1	f
176218	lohanālī	lohanAlI	lohanAlI	0	1	f
176223	lihālaka	lihAlaka	lihAlaka	0	1	m
176227	ākamadāra	AkamadAra	AkamadAra	0	1	m
176228	mukhāulī	muKAulI	muKAulI	0	1	f
176235	kāntākānta	kAntAkAnta	kAntAkAnta	0	1	mn
176243	kṣudrāmla	kzudrAmla	kzudrAmla	0	1	m
176247	khaṇḍasaurāṣṭrī	KaRqasOrAzwrI	KaRqasOrAzwrI	0	1	f
176248	khallapāṣāṇa	KallapAzARa	KallapAzARa	0	1	m
176251	nāgābhrākakapālin	nAgABrAkakapAlin	nAgABrAkakapAlin	0	1	m
176252	śulvābhrakakapālin	SulvABrakakapAlin	SulvABrakakapAlin	0	1	m
176256	nyubjatā	nyubjatA	nyubjatA	0	1	f
176259	ḍamarū	qamarU	qamarU	0	1	f
176260	nāḍikāyantra	nAqikAyantra	nAqikAyantra	0	1	n
176268	paramānandamūrtija	paramAnandamUrtija	paramAnandamUrtija	0	1	n
176272	paramānandamūrti	paramAnandamUrti	paramAnandamUrti	0	1	n
176273	ākāśayantra	AkASayantra	AkASayantra	0	1	n
176279	atyujjvala	atyujjvala	atyujjvala	1	1	adj
176281	kuḍachī	kuqaCI	kuqacCI	0	1	f
176282	vāruṇika	vAruRika	vAruRika	0	1	n
176284	jyotiryantra	jyotiryantra	jyotiryantra	0	1	n
176285	sādhyayantra	sADyayantra	sADyayantra	0	1	n
176286	saikatayantra	sEkatayantra	sEkatayantra	0	1	n
176287	rasendracūḍāmaṇi	rasendracUqAmaRi	rasendracUqAmaRi	1	1	m
176291	abhirāgala	aBirAgala	aBirAgala	0	1	m
176292	nirantarālīkārya	nirantarAlIkArya	nirantarAlIkArya	0	1	n
176293	nirvāsa	nirvAsa	nirvAsa	1	1	adj
176294	rasamṛtyuṃjaya	rasamftyuMjaya	rasamftyuYjaya	0	1	m
176296	bhramarāyantra	BramarAyantra	BramarAyantra	0	1	n
176301	śuddhābhrakakapālin	SudDABrakakapAlin	SudDABrakakapAlin	0	1	m
176302	truṭitruṭi	truwitruwi	truwitruwi	0	1	ind
176318	pṛthuka	pfTuka	pfTuka	1	1	adj
176321	nirnāman	nirnAman	nirnAman	0	1	adj
176324	nirālasa	nirAlasa	nirAlasa	0	1	adj
176336	girisānuja	girisAnuja	girisAnuja	0	1	n
176345	ghṛtodaka	Gftodaka	Gftodaka	0	1	mn
176351	aśilpa	aSilpa	aSilpa	0	1	n
176352	vigṛha	vigfha	vigfha	0	1	adj
176362	capalālaya	capalAlaya	capalAlaya	0	1	m
176364	carmāragandhika	carmAraganDika	carmAraganDika	0	1	mn
176370	kṣmeṃ	kzmeM	kzmeM	0	1	ind
176371	vaṅkanālī	vaNkanAlI	vaNkanAlI	0	1	f
176373	kuṇḍakayantraka	kuRqakayantraka	kuRqakayantraka	0	1	n
176374	pratigantṛ	pratigantf	pratigantf	0	1	adj
176377	kuṇḍayantraka	kuRqayantraka	kuRqayantraka	0	1	n
176382	vedhaka	veDaka	veDaka	1	1	adj
176385	karahārikā	karahArikA	karahArikA	0	1	f
176387	saṃdhilepa	saMDilepa	sanDilepa	0	1	m
176388	khallay	Kallay	Kallay	0	1	Denom. P.
176389	śakralatā	SakralatA	SakralatA	0	1	f
176390	tārābhraka	tArABraka	tArABraka	0	1	n
176391	niraṅgāra	niraNgAra	niraNgAra	0	1	adj
176394	pauraveya	pOraveya	pOraveya	0	1	adj
176400	purāṇaka	purARaka	purARaka	1	1	adj
176403	vaikartṛ	vEkartf	vEkartf	0	1	m
176404	kuṇḍikera	kuRqikera	kuRqikera	1	1	m
176406	pṛthudharman	pfTuDarman	pfTuDarman	0	1	m
176407	pṛthuṃjaya	pfTuMjaya	pfTuYjaya	1	1	m
176410	pṛthumanas	pfTumanas	pfTumanas	0	1	m
176411	cidi	cidi	cidi	1	1	m
176417	bhadrasenī	BadrasenI	BadrasenI	1	1	f
176420	mitradevī	mitradevI	mitradevI	1	1	f
176421	satyadevī	satyadevI	satyadevI	1	1	f
